title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
All Shook Up - Elvis Presley,0.6240601503759399,0.46986871318762824,0.9090909090909092,0.7087995427667011,1.0,0.19681620839363242,0.8845378836625403,6.446700507614213e-06,0.1278647723737426,0.75,0.9658172778123056,0.15610634385534783
I've Got You Under My Skin - Remastered 1998 - Frank Sinatra,0.5809376382131799,0.24797664048775292,0.09090909090909091,0.6989074762040843,1.0,0.030390738060781484,0.45381398880366874,8.98477157360406e-06,0.08949497044488232,0.75,0.5918790138802568,0.4945666053733783
Smoke Gets In Your Eyes - The Platters,0.25475453339230425,0.22789590992667824,0.2727272727272727,0.6890593743817457,1.0,0.014290882778581766,0.9477910430474095,8.071065989847715e-05,0.6183760240589029,0.75,0.2117257095504454,0.4123825211972623
"What'd I Say, Pt. 1 & 2 - Ray Charles",0.5311808934099956,0.6837284936630736,0.36363636363636365,0.8565650348420566,1.0,0.04992764109985528,0.8112445402483267,0.0,0.1465311625012963,0.75,0.802154547337891,0.24706302993155588
Dream A Little Dream Of Me - Ella Fitzgerald,0.4371959310039806,0.16765371824345418,0.0,0.6769031236947967,1.0,0.09171490593342979,0.9216865645711143,0.0,0.15793840091257907,0.75,0.39817692148332295,0.16874169986719784
That'll Be The Day - Buddy Holly,0.5267580716497126,0.6395508864287093,0.18181818181818182,0.8052581829372842,1.0,0.020079594790159187,0.46887426484768524,0.0,0.06543606761381314,0.75,0.8062979076030661,0.4185246194708346
Blueberry Hill - Fats Domino,0.47478991596638653,0.500993845557294,1.0,0.7628761733090061,1.0,0.007054992764109987,0.7429712888487853,0.0002395939086294416,0.1403090324587784,0.5,0.8384089496581727,0.534094391664113
Mack the Knife - Bobby Darin,0.5411322423706325,0.531114941398906,0.2727272727272727,0.7059638170187509,0.0,0.15340086830680175,0.7630516569074739,0.0,0.19216011614642747,0.75,0.46032732546094884,0.21111707018081521
All I Have to Do Is Dream - The Everly Brothers,0.5333923042901372,0.34838029329312636,0.36363636363636365,0.6681541403794157,1.0,0.006512301013024607,0.7861440801749658,0.0,0.1278647723737426,0.75,0.5970582142117257,0.3449024415159874
Sea Of Love - Phil Phillips,0.2536488279522335,0.3544045124614488,0.6363636363636364,0.7057220109472202,1.0,0.01085383502170767,0.865461534006786,1.3705583756345176e-06,0.1569013792388261,0.75,0.30287963538429663,0.22823449790581268
True Love Ways - Buddy Holly,0.17846085802742148,0.12448014753714358,0.9090909090909092,0.5465037040293683,1.0,0.020622286541244574,0.8032123930248513,0.10456852791878171,0.30623250025925547,0.75,0.26558939299772116,0.2109382980896925
That's Amore - Dean Martin,0.3841220698805838,0.17066582782761539,0.9090909090909092,0.681387527203183,1.0,0.0197178002894356,0.7630516569074739,0.0,0.05496214870890803,0.75,0.5773772529521441,0.47475482684646036
Johnny B. Goode - Chuck Berry,0.5046439628482972,0.8012007674453606,0.9090909090909092,0.77723066100987,1.0,0.10817655571635312,0.7409632520429164,0.0001299492385786802,0.29482526184797264,0.75,0.9834265589392996,0.7566273368066196
Jambalaya (On The Bayou) - Fats Domino,0.6030517470145953,0.8483904842638861,0.5454545454545454,0.785518014552329,0.0,0.06584659913169322,0.8222887426806054,0.0002710659898477157,0.24090013481281763,0.75,0.9792831986741246,0.16365946470528148
I Can't Stop Loving You - Ray Charles,0.2768686421937196,0.28010580938547247,0.4545454545454546,0.6782440482732848,1.0,0.013748191027496387,0.8182726690688676,0.0,0.3083065436067614,0.5,0.3702092396933913,0.18967718868117284
Wake up Little Susie - The Everly Brothers,0.7180451127819548,0.6224822654517959,0.18181818181818182,0.7699105317535336,1.0,0.019536903039073815,0.3192755228104548,0.0,0.022710774655190297,0.75,0.9492438367516055,0.2811446521605884
Beyond the Sea - Bobby Darin,0.5101724900486511,0.5180624665342074,0.18181818181818182,0.8122485766415334,0.0,0.02478292329956585,0.7259029759988999,0.0,0.24504822150782957,0.75,0.569090532421794,0.5541551741750945
Rave On - Buddy Holly,0.5599292348518354,0.7138495895046856,0.0,0.8324723571695499,1.0,0.018632416787264842,0.6134529148702434,6.690355329949238e-06,0.4109716893083066,0.75,0.9751398384089496,0.7019358463581571
"Good Golly, Miss Molly - Little Richard",0.5643520566121184,0.8664631417688533,0.6363636363636364,0.7382998834934382,1.0,0.053183791606367596,0.5833323627822105,0.0041827411167512695,0.3031214352379965,0.75,0.9212761549616739,0.7288027377668813
Unforgettable - Nat King Cole,0.3199911543564794,0.18271426616426018,0.4545454545454546,0.6792332549295464,1.0,0.014109985528219973,0.9236946013769831,0.015431472081218273,0.12682775069998964,0.5,0.16407706650093223,0.5516715190519972
Broken Hearted Melody - Sarah Vaughan,0.4294559929234852,0.5019978820853477,0.6363636363636364,0.7276604163460904,1.0,0.02243125904486252,0.746987362460523,0.0,0.17660479104013277,0.75,0.7752227056142531,0.5283609153131066
Ain't That A Shame - Fats Domino,0.47147279964617417,0.5030019186134014,0.36363636363636365,0.787760216306522,1.0,0.017004341534008677,0.7700797857280149,7.715736040609137e-05,0.048947423001140744,0.75,0.9554588771493681,0.46739324752272965
Dream Lover - Bobby Darin,0.5157010172490049,0.777103890772071,0.4545454545454546,0.9389549581235848,1.0,0.04106367583212737,0.7178708287754244,0.0,0.43171212278336624,0.75,0.7203231821006836,0.5237128409439167
Summertime Blues - Eddie Cochran,0.726890756302521,0.8865438723299279,0.8181818181818182,0.7852102613703809,0.0,0.06801736613603473,0.12549997104410926,0.16954314720812183,0.161049465933838,0.75,0.9554588771493681,0.6806747369496375
Great Balls Of Fire - Jerry Lee Lewis,0.45157010172490053,0.5291068683427985,0.6363636363636364,0.6706601305752786,0.0,0.08158465991316932,0.5562238659029809,0.0,0.04179197345224517,0.75,0.8653407913818105,0.7011186025130249
(‘Til) I Kissed You - The Everly Brothers,0.5754091110128261,0.35741662204561,0.9090909090909092,0.6927084478248444,0.0,0.028039073806078153,0.3393558908691435,0.0,0.3259359120605621,0.75,0.7047855811062771,0.5807411380120544
Peggy Sue - Buddy Holly,0.6815568332596197,0.4256911059532639,0.8181818181818182,0.7973884944274691,1.0,0.01754703328509407,0.9508030982562128,0.0005015228426395939,0.10193923052991809,0.75,0.490366687383468,0.6300694657268362
Don't Be Cruel - Elvis Presley,0.7047766475011056,0.5521997084880345,0.18181818181818182,0.7234398012793739,1.0,0.2818379160636758,0.8594374235891794,3.4923857868020305e-05,0.07259151716270872,0.75,0.8539465506525792,0.2241865869853918
Banana Boat (Day-O) - Harry Belafonte,0.8153471915081822,0.10540345350412263,0.09090909090909091,0.6050647380800598,1.0,0.13332127351664255,0.888553957274278,0.00011776649746192893,0.0905319921186353,0.75,0.4137145224777294,0.4651649811012361
Smile - Nat King Cole,0.1839893852277753,0.1365285858737884,0.4545454545454546,0.5540216746169572,0.0,0.017185238784370477,0.865461534006786,8.192893401015228e-06,0.2917141968267137,1.0,0.25212347213590225,0.18950480130759023
Twilight Time - The Platters,0.38522777532065455,0.3674569873261473,0.8181818181818182,0.7467850783671495,1.0,0.011577424023154849,0.8724896628273271,0.0,0.25541843824535937,0.75,0.28423451419100887,0.17891255490857083
Tennessee Waltz - Patti Page,0.45157010172490053,0.1716698643556691,0.4545454545454546,0.7364313820316106,1.0,0.012843704775687415,0.960843282285557,3.796954314720812e-05,0.12579072902623664,0.5,0.34949243836751603,0.23518745530697732
I Get A Kick Out Of You - Frank Sinatra,0.37085360459973465,0.37649331607863096,0.4545454545454546,0.7350904574531225,0.0,0.02695369030390738,0.5572278843059153,0.0,0.5758581354350306,0.75,0.7824735860783095,0.8198998876289714
Stagger Lee - Lloyd Price,0.41950464396284826,0.6405549229567631,0.2727272727272727,0.825372051614605,1.0,0.013567293777134594,0.709838681551949,0.0,0.16001244426008504,0.75,0.7886886264760721,0.12693456941464903
Bye Bye Love - The Everly Brothers,0.5510835913312694,0.5582239276563569,0.8181818181818182,0.7924204787760215,1.0,0.060057887120115776,0.6867462582844571,0.0,0.0686508348024474,0.75,0.9171327946964988,0.7634206762692819
Everyday - Buddy Holly,0.760061919504644,0.21986361770224835,0.2727272727272727,0.7000065947110417,1.0,0.025144717800289436,0.5863444179910138,2.6091370558375635e-05,0.08949497044488232,0.75,0.4955458877149368,0.5482748493206662
The Great Pretender - The Platters,0.40402476780185753,0.40259826580802804,0.6363636363636364,0.768921325097272,1.0,0.015014471780028946,0.9467870246444751,3.49238578680203e-06,0.053199211863527954,0.5,0.529728609902631,0.42152543671467974
"Love Me Tender - From the 20th Century-Fox CinemaScope Production, ""Love Me Tender"" - Elvis Presley",0.3719593100398054,0.0374301805548848,0.8181818181818182,0.5663537842650195,1.0,0.03328509406657019,0.9106423621388355,4.477157360406091e-05,0.09364305713989425,0.5,0.292521234721359,0.34070129737460414
"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight) - The Spaniels",0.3487394957983193,0.3192632339795681,0.8181818181818182,0.7580180695082543,0.0,0.03455137481910275,0.6576297245993585,0.0002010152284263959,0.4161567976770715,0.75,0.3505282784338098,0.17206175298804788
Living Doll - 2003 Remaster - Cliff Richard & The Drifters,0.5665634674922599,0.4648485305473596,0.8181818181818182,0.8050823239761711,1.0,0.05155571635311144,0.5291153690237511,0.0,0.07788032769884892,0.75,0.7710793453490781,0.08280340177750539
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998 - Dean Martin,0.6107916850950906,0.14456087809821827,0.5454545454545454,0.7078762832208567,0.0,0.021707670043415346,0.8835338652596059,0.0,0.18904905112516854,0.75,0.33499067743940336,0.5040096026151804
He'll Have to Go - Jim Reeves,0.5466607695709863,0.1867304122764751,0.09090909090909091,0.6278164911740783,1.0,0.026591895803183795,0.9126503989447043,0.0014619289340101523,0.09260603546614127,0.5,0.18686554795939506,0.201067524772704
I Walk the Line - Johnny Cash,0.7224679345422379,0.259021042296344,0.8181818181818182,0.6554263480688487,1.0,0.027496382054992767,0.8805218100508025,0.006152284263959391,0.0788136472052266,0.75,0.5597679718251503,0.31359178669935645
Blue Suede Shoes - Elvis Presley,0.5499778858911986,0.6626437265739452,0.18181818181818182,0.8067529841067463,1.0,0.0593342981186686,0.6566257061964241,1.6852791878172589e-06,0.12164264233122475,0.75,0.9761756784752433,0.2909068852793952
Poor Little Fool - Remastered - Ricky Nelson,0.45820433436532504,0.33934396454064275,0.0,0.722736365434921,1.0,0.012120115774240235,0.6506015957788175,0.0,0.11334646894120089,0.75,0.8187279883985913,0.6698015629788538
It Doesn't Matter Anymore - Buddy Holly,0.6693940734188413,0.17970215658009897,0.6363636363636364,0.6084500230814885,1.0,0.024421128798842263,0.8092365034424579,0.0,0.1745307476926268,0.75,0.8663766314481043,0.4182883849218511
Personality - Lloyd Price,0.5875718708536045,0.45581220179487597,0.4545454545454546,0.7797146688355938,1.0,0.016280752532561504,0.746987362460523,0.0,0.08109509488748316,0.75,0.8756991920447482,0.5057973235264073
