title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Se Eu Quiser Falar Com Deus                                                                                                                                                       - Gilberto Gil                                    ,0.6996527777777778,0.14533313693720235,1.0,0.1991079112274705,0.0,0.6079931972789115,0.7943165204678366,0.34834786697443787,0.9979002624671915,0.5,0.37560386473429946,0.4097749396351684
Saudade De Bahia                                                                                                                                                                  - Antônio Carlos Jobim                            ,0.8363363363363363,0.20719791820101144,0.2777777777777778,0.20990751851447825,1.0,0.15468409586056647,0.6005824372759858,0.2398252184769039,0.3675213675213675,0.5,0.7602235951750518,0.6028780068728523
"Canta Canta, Minha Gente                                                                                                                                                        - Martinho Da Vila                                ",0.9321637426900584,0.49591280653950953,0.2777777777777778,0.26810500458729175,1.0,0.9161896374578012,0.71186255198074,0.34985466358895445,0.4814814814814814,0.5,0.9430199430199431,0.20921351948204403
Mulher Eu Sei                                                                                                                                                                     - Chico César                                     ,0.7807807807807807,0.030722154222766217,0.38888888888888884,0.10867055322483143,1.0,0.39280125195618154,0.8703855994152047,0.3425130375309908,0.894838145231846,0.5,0.6041666666666667,0.3709604433873812
Rosa Morena                                                                                                                                                                       - Kurt Elling                                     ,0.6875,0.07282741738066095,0.5555555555555556,0.10428066242725675,1.0,0.2281746031746032,0.8855994152046783,0.4394930324014705,0.3418803418803419,0.5,0.4831349206349207,0.532839364074527
Desafinado                                                                                                                                                                        - Stan Getz                                       ,0.41264957264957275,0.0893512851897185,0.3333333333333333,0.1102661695608293,1.0,0.5722789115646258,0.8996913580246914,0.6472619281138813,0.3675213675213675,0.5,0.503968253968254,0.810148783919866
Madalena                                                                                                                                                                          - Maria Gasolina                                  ,0.7291666666666667,0.12235478961064467,1.0,0.18429390446408012,0.0,0.4827980459411703,0.949074074074074,0.7124783593021708,0.41025641025641024,0.5,0.7522800823771701,0.20754894599162294
O Meu Amor É Glòria                                                                                                                                                               - Sílvia Pérez Cruz                               ,0.4546783625730994,0.5,0.6666666666666666,0.2826659563763355,1.0,0.9223543226185233,0.7951388888888893,0.34751431991108833,0.9450568678915136,0.5,0.9294871794871795,0.24304518629124
Brigas Nunca Mais                                                                                                                                                                 - Paula Morelenbaum                               ,0.7621527777777777,0.3048245614035088,0.8888888888888888,0.25017017372517686,1.0,0.2678571428571429,0.6938060844823815,0.5979063974470117,0.5891472868217054,0.5,0.7143277434539572,0.9157691017964071
Previsao                                                                                                                                                                          - Bossacucanova                                   ,0.7274305555555556,0.6971326164874552,0.16666666666666666,0.4416010056793948,1.0,0.23214285714285715,0.77358284088422,0.7012917831935013,0.5509259259259259,0.5,0.6160714285714286,0.28877364192263943
The Girl From Ipanema                                                                                                                                                             - Stan Getz                                       ,0.6701388888888888,0.0856793145654835,0.7222222222222221,0.11949626074203364,1.0,0.24801587301587305,0.865451388888889,0.46104507139658407,0.3504273504273504,0.5,0.46924603174603174,0.6820045931758533
Blue Bossa - Remastered                                                                                                                                                           - Joe Henderson                                   ,0.427008547008547,0.2222222222222222,0.4444444444444444,0.31866879753766014,0.0,0.47063714790562305,0.7627489603852049,0.7684112398455187,0.37606837606837606,0.5,0.9373219373219374,0.1090695400303696
Aqua De Coco                                                                                                                                                                      - Marcos Valle                                    ,0.8558558558558558,0.49863760217983655,0.8888888888888888,0.3323862795584362,0.0,0.5780187074829931,0.7230247318888162,0.45147923291895536,0.9067366579177603,0.5,0.876448697501329,0.15269776085516779
Samba de Verão                                                                                                                                                                    - Marcos Valle                                    ,0.7673611111111109,0.2098492659694604,0.0,0.16755996751633276,1.0,0.10804362644853442,0.8432474415204679,0.3798623578695392,0.8595848595848595,0.5,0.9002849002849003,0.4596072225019783
Mas Que Nada                                                                                                                                                                      - Rio Combo                                       ,0.6313131313131313,0.2997076023391813,0.4444444444444444,0.2089693708107584,0.0,0.10633946830265849,0.5595878136200717,0.4671672080222664,0.6723646723646723,0.5,0.9508547008547009,0.15885767952031932
Nova Bossa Nova                                                                                                                                                                   - Marcos Valle                                    ,0.5976430976430976,0.5081743869209809,0.7222222222222221,0.2879043475687354,1.0,0.3630672926447574,0.7348435106150145,0.774603808762818,0.5710594315245477,0.5,0.9259259259259259,0.22242071956769055
Não Sei                                                                                                                                                                           - Sílvia Pérez Cruz                               ,0.3261105092091011,0.05299877600979193,0.16666666666666666,0.17890500951480554,0.0,0.259920634920635,0.9722222222222222,0.4649989513006706,0.7393162393162392,0.08333333333333333,0.19785700037046539,0.41700785919337385
A Força Que Nunca Seca (feat. Maria Bethânia)                                                                                                                                     - Chico César                                     ,0.5409356725146199,0.06854345165238679,0.2777777777777778,0.25531977862618016,1.0,0.29761904761904767,0.8749086257309941,0.0,0.8656898656898657,0.5,0.3828502415458937,0.3880110195230907
Aquarela Do Brasil                                                                                                                                                                - Carlos Barbosa-Lima                             ,0.3685470085470087,0.14223989787401187,0.38888888888888884,0.10568947489952807,0.0,0.3865414710485133,0.949074074074074,0.8974358974358974,0.3504273504273504,0.5,0.5188492063492064,0.10736025610108361
Brigas Nunca Mais                                                                                                                                                                 - Brazilian Jazz                                  ,0.4912280701754387,0.15284528894780774,0.0,0.16162563785559314,1.0,0.3708920187793427,0.9629629629629629,0.8823576842444767,0.5231481481481481,0.5,0.3442028985507246,0.23729913253697382
Águas De Março                                                                                                                                                                    - Antônio Carlos Jobim                            ,0.6666666666666666,0.3092105263157895,0.3333333333333333,0.35311019821761286,1.0,0.8189300411522633,0.8510599415204679,0.0,0.47222222222222215,0.5,0.5545634920634921,0.8122855104068718
Aquarela Do Brasil                                                                                                                                                                - Voyager                                         ,0.39521367521367534,0.08873929008567932,0.7777777777777777,0.10447524978530529,1.0,0.41314553990610325,0.9089506172839505,0.9194139194139194,0.15049970605526158,0.08333333333333333,0.37318840579710144,0.18561046543822693
Chega De Saudade                                                                                                                                                                  - João Gilberto                                   ,0.3716239316239318,0.13914665881082144,0.38888888888888884,0.13710289322812502,0.0,0.13507625272331164,0.8111750730994155,0.0,0.6752136752136751,0.5,0.7540453074433662,0.9270093413173652
Don't Stop the Carnival                                                                                                                                                           - Sonny Rollins                                   ,0.428034188034188,0.2894736842105263,0.0,0.260114238361597,1.0,0.5248934622180645,0.7496169840227623,0.0,0.9454068241469816,0.5,0.8774056353003722,0.34774125117200083
Rebel Rebel                                                                                                                                                                       - Seu Jorge                                       ,0.8858858858858858,0.12191289831590318,0.5555555555555556,0.1441717270887119,0.0,0.4687662405155389,0.8703855994152047,0.4298751816705138,0.5555555555555556,0.5,0.632936507936508,0.5270723928734143
Rosa Morena - Live At Carnegie Hall/1964                                                                                                                                          - Stan Getz                                       ,0.4912280701754387,0.08200734394124848,0.6666666666666666,0.08608285270255894,1.0,0.6959706959706959,0.8814875730994152,0.6263807420625134,0.9487314085739282,0.5,0.5545634920634921,0.732342050993626
Karoliina Kaunis                                                                                                                                                                  - Maria Gasolina                                  ,0.8528528528528527,0.12588991996857662,1.0,0.14390991842720874,0.0,0.9082636136797299,0.7660319544758156,0.4990533362810287,0.23900879296562752,0.5,0.4632936507936508,0.6939562242219723
"Brigas, Nunca Mais                                                                                                                                                              - João Gilberto                                   ",0.4434188034188034,0.13782098492659695,0.38888888888888884,0.1684981152200526,1.0,0.12418300653594777,0.7976059941520471,0.0,0.6408268733850129,0.5,0.7970228601807553,0.1095399243674987
Aquarela Do Brasil                                                                                                                                                                - Gal Costa                                       ,0.5263157894736843,0.30774853801169594,0.16666666666666666,0.19343539022823414,1.0,0.9236753265815353,0.8379020467836259,0.44909415052519996,0.9858267716535433,0.5,0.7478670197116803,0.7722042557180353
Kaipuusamba                                                                                                                                                                       - Maria Gasolina                                  ,0.510233918128655,0.12986694162125006,0.5555555555555556,0.13398300667854499,1.0,0.5295707306932751,0.8272112573099417,0.60594249026072,0.42735042735042733,0.5,0.6121031746031746,0.10560459625123558
Batida Diferente                                                                                                                                                                  - Cannonball Adderley                             ,0.6094276094276094,0.26023391812865493,0.6666666666666666,0.27387611352807134,1.0,0.4519280740047812,0.8691520467836258,0.8504273504273505,0.4907407407407407,0.5,0.7611062077081499,0.2810944610352673
Team Zissou                                                                                                                                                                       - Seu Jorge                                       ,0.632996632996633,0.2085235920852359,0.6666666666666666,0.24542010713545837,1.0,0.17211328976034865,0.8666849415204678,0.5942363708076804,0.2885691446842526,0.5,0.8534821903242957,0.204618499248007
Parabens                                                                                                                                                                          - Marcos Valle                                    ,0.8288288288288288,0.5983813859382903,0.6666666666666666,0.4350012346510427,1.0,0.3154761904761905,0.3337050459994425,0.6988946597416436,0.2270183852917666,0.5,0.5565476190476191,0.40374750666999715
O Amor Em Paz                                                                                                                                                                     - Cannonball Adderley                             ,0.7413194444444445,0.1550547454215152,0.7777777777777777,0.21228561385646583,0.0,0.14379084967320263,0.9645061728395061,0.881631994839542,0.4358974358974359,0.5,0.5168650793650794,0.49886099321391747
Once Again                                                                                                                                                                        - Stan Getz                                       ,0.6397306397306397,0.17714931015858987,0.7222222222222221,0.1728179581348557,1.0,0.21132897603485837,0.8568165204678363,0.5992352001957352,0.15696649029982362,0.5,0.6626984126984127,0.17672941765400346
Mariana                                                                                                                                                                           - Bïa                                             ,0.9204678362573099,0.2208965483379977,1.0,0.4252362673131748,0.0,0.7614977614977614,0.7286058218428543,0.0,0.7378917378917378,0.5,0.876448697501329,0.7930189597796584
Mariana                                                                                                                                                                           - Seu Jorge                                       ,0.6296296296296297,0.29020467836257313,0.7777777777777777,0.28630619432359644,0.0,0.22004357298474952,0.7397680017509305,0.7074843521108005,0.3504273504273504,0.5,0.9615384615384616,0.9113120958083831
Carnaval Inesquecível Na Cidade Alta                                                                                                                                              - Mundo Livre S/A                                 ,0.8423423423423423,0.3128654970760234,0.0,0.3254609488295007,1.0,0.5426670824238644,0.4376916643434625,0.46385105068335514,0.08388730610952833,0.5,0.7602235951750518,0.8538436401709913
