title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Se Eu Quiser Falar Com Deus                                                                                                                                                       - Gilberto Gil                                    ,0.6811158031695543,-1.368555509128949,1.6088513206210187,-0.6041867255372015,-1.3515449922554235,-0.1780992687791144,1.134867399852767,-0.6941246938505803,5.285610047165679,0.23088938982440188,-0.4954882888182467,-0.2921474747222643
Saudade De Bahia                                                                                                                                                                  - Antônio Carlos Jobim                            ,1.066401210270389,-0.8829627242647113,-0.9112972920214207,-0.5255435055080233,0.7398939774333564,-0.6824092076211018,-0.20520573900352768,-0.6942779917594757,-0.5244702247797622,0.23088938982440188,0.8981087014107573,0.22115981981601118
"Canta Canta, Minha Gente                                                                                                                                                        - Martinho Da Vila                                ",1.5663548932940912,0.2651173599500217,-0.9112972920214207,-0.2716609487269585,0.7398939774333564,3.706070594446778,0.457807386300635,-0.6941120134533293,-0.4106783300527202,0.23088938982440188,1.6615261740943463,-0.8759938266495212
Mulher Eu Sei                                                                                                                                                                     - Chico César                                     ,0.8966921619045449,-2.0927824625550406,-0.35126426698976754,-1.39443193043646,0.7398939774333564,-0.5068138250159528,1.6546022650276402,-0.6941737966654676,1.343055576916987,0.23088938982440188,0.2895353387526136,-0.41726240827472943
Rosa Morena                                                                                                                                                                       - Kurt Elling                                     ,0.6490086859111515,-1.8541482939931868,0.20876875804188566,-1.6632487552634696,0.7398939774333564,-0.6346472635525013,1.7585492380626153,-0.6933576647147313,-0.5445511473786521,0.23088938982440188,-0.1497898106219045,0.07770123064477384
Desafinado                                                                                                                                                                        - Stan Getz                                       ,-0.19953655591806815,-1.7604982569122265,-0.6312807795055941,-1.2967236873699053,0.7398939774333564,-0.256766000186221,1.8006899028065235,-0.2787977071798004,-0.5244702247797622,0.23088938982440188,-0.07416826851645479,0.8458943201454159
Madalena                                                                                                                                                                          - Maria Gasolina                                  ,0.7590902307971044,-1.5489185435070947,1.6088513206210187,-0.7120629808903572,-1.3515449922554235,-0.4028613585137048,1.8905899875935288,0.4226710769242886,-0.4910020204482793,0.23088938982440188,0.8656994690798506,-0.8818399917035951
O Meu Amor É Glòria                                                                                                                                                               - Sílvia Pérez Cruz                               ,-0.025240776515309628,0.275522919625684,0.48878527055771226,-0.21954988575812934,0.7398939774333564,4.296071080000079,1.1404861551519547,-0.6941317085384214,3.2641305055441086,0.23088938982440188,1.593106683617987,-0.7756288253918496
Brigas Nunca Mais                                                                                                                                                                 - Paula Morelenbaum                               ,0.8462381204984832,-0.3730903001572618,1.328834808105192,-0.3358465262861263,0.7398939774333564,-0.6065520023356775,0.30329161557297,-0.48923834241102704,-0.21656274493011904,0.23088938982440188,0.7108553590544056,1.796228707708028
Previsao                                                                                                                                                                          - Bossacucanova                                   ,0.7545034997601896,0.729899025462935,-1.1913138045372473,0.21719801698977229,0.7398939774333564,-0.631837737430819,0.98597038442429,0.27158549265571563,-0.3102737170582712,0.23088938982440188,0.3327476485271564,-0.6555548964369093
