title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Se Eu Quiser Falar Com Deus                                                                                                                                                       - Gilberto Gil                                    ,0.3139841688654354,-1.1570048309178742,1.0,-0.9555409188210111,-1.0,0.24643755238893536,1.0631382648077434,-0.0028325083812730154,5.882352941176471,0.0,-0.23076923076923073,-0.2326331087329899
Saudade De Bahia                                                                                                                                                                  - Antônio Carlos Jobim                            ,0.5356200527704486,-0.8188405797101448,-0.5,-0.8740326033261981,0.0,-0.35540653813914513,0.2159666104253619,-0.0029208755510000965,-0.12456747404844293,0.0,0.5738045738045737,0.15481569560047548
"Canta Canta, Minha Gente                                                                                                                                                        - Martinho Da Vila                                ",0.8232189973614775,-0.019323671497584557,-0.5,-0.6109007080520337,0.0,4.881810561609388,0.635112334606163,-0.002825198882897139,-0.006920415224913501,0.0,1.0145530145530146,-0.6733254062623865
Mulher Eu Sei                                                                                                                                                                     - Chico César                                     ,0.43799472295514497,-1.6613526570048307,-0.16666666666666666,-1.774575992096163,0.0,-0.14585079631181896,1.391705887576592,-0.0028608132473242802,1.8062283737024223,0.0,0.22245322245322252,-0.3270709472849782
Rosa Morena                                                                                                                                                                       - Kurt Elling                                     ,0.2955145118733509,-1.4951690821256036,0.16666666666666666,-2.053186234151161,0.0,-0.29840737636211245,1.4574194121303616,-0.0023903614901535303,-0.14532871972318342,0.0,-0.031185031185031093,0.04653190646056271
Desafinado                                                                                                                                                                        - Stan Getz                                       ,-0.19261213720316628,-1.429951690821256,-0.3333333333333333,-1.673308084966244,0.0,0.15255658005029335,1.4840600301927007,0.23657891339112233,-0.12456747404844293,0.0,0.012474012474012483,0.6263707226846343
Madalena                                                                                                                                                                          - Maria Gasolina                                  ,0.3588390501319262,-1.2826086956521738,1.0,-1.067347274822987,-1.0,-0.021793797150041958,1.5408933487256904,0.6409341426949076,-0.08996539792387542,0.0,0.5550935550935552,-0.6777381424230414
O Meu Amor É Glòria                                                                                                                                                               - Sílvia Pérez Cruz                               ,-0.09234828496042226,-0.012077294685990348,0.3333333333333333,-0.5568911575827434,0.0,5.585917854149205,1.0666903472160554,-0.002836551933566053,3.7923875432525955,0.0,0.975051975051975,-0.5975690315761661
Brigas Nunca Mais                                                                                                                                                                 - Paula Morelenbaum                               ,0.408970976253298,-0.4637681159420288,0.8333333333333334,-0.6774246665568912,0.0,-0.2648784576697402,0.5374300683775864,0.11527234459998675,0.19377162629757785,0.0,0.4656964656964657,1.3436913727044526
Previsao                                                                                                                                                                          - Bossacucanova                                   ,0.35620052770448557,0.3043478260869565,-0.6666666666666666,-0.10423184587518526,0.0,-0.29505448449287525,0.9690080809874789,0.5538422471525538,0.09688581314878902,0.0,0.2474012474012475,-0.5069361870788744
